bill,name,vote
S1M-1453.2,"Baillie, Jackie",-1
S1M-1453,"Baillie, Jackie",1
S1M-1462,"Baillie, Jackie",1
S1M-1458,"Baillie, Jackie",1
S1M-1425.1,"Baillie, Jackie",-1
S1M-1502.1,"Baillie, Jackie",-1
S1M-1502,"Baillie, Jackie",1
S1M-1515.2,"Baillie, Jackie",-1
S1M-1555.1,"Baillie, Jackie",0
S1M-1555,"Baillie, Jackie",0
S1M-1550,"Baillie, Jackie",0
S1M-1548.2,"Baillie, Jackie",1
S1M-1548,"Baillie, Jackie",1
S1M-1547.1,"Baillie, Jackie",1
S1M-1547,"Baillie, Jackie",1
S1M-1528,"Baillie, Jackie",1
S1M-1556.1,"Baillie, Jackie",-1
S1M-1556.2,"Baillie, Jackie",-1
S1M-1584.1.1,"Baillie, Jackie",-1
S1M-1584.1,"Baillie, Jackie",1
S1M-1584,"Baillie, Jackie",1
S1M-1589.2,"Baillie, Jackie",1
S1M-1589,"Baillie, Jackie",1
S1M-1574,"Baillie, Jackie",1
S1M-1525,"Baillie, Jackie",1
S1M-1596.1,"Baillie, Jackie",-1
S1M-1596,"Baillie, Jackie",1
S1M-1609.1.1,"Baillie, Jackie",-1
S1M-1609.1,"Baillie, Jackie",-1
S1M-1609,"Baillie, Jackie",1
S1M-1610.1,"Baillie, Jackie",-1
S1M-1610.2,"Baillie, Jackie",-1
S1M-1610,"Baillie, Jackie",1
S1M-1598,"Baillie, Jackie",1
S1M-1618,"Baillie, Jackie",1
S1M-1634.1,"Baillie, Jackie",0
S1M-1634,"Baillie, Jackie",0
S1M-1624.1,"Baillie, Jackie",0
S1M-1624,"Baillie, Jackie",0
S1M-1626.2,"Baillie, Jackie",0
S1M-1626,"Baillie, Jackie",0
S1M-1627.2,"Baillie, Jackie",0
S1M-1627,"Baillie, Jackie",0
S1M-1639.1,"Baillie, Jackie",1
S1M-1639,"Baillie, Jackie",1
S1M-1664,"Baillie, Jackie",0
S1M-1621.1,"Baillie, Jackie",-1
S1M-1621,"Baillie, Jackie",-1
S1M-1656.1,"Baillie, Jackie",1
S1M-1656.2,"Baillie, Jackie",-1
S1M-1656,"Baillie, Jackie",1
S1M-1666,"Baillie, Jackie",1
S1M-1694.2,"Baillie, Jackie",0
S1M-1694.3,"Baillie, Jackie",0
S1M-1694.1,"Baillie, Jackie",0
S1M-1694,"Baillie, Jackie",0
S1M-1699.1,"Baillie, Jackie",-1
S1M-1699.2,"Baillie, Jackie",-1
S1M-1699,"Baillie, Jackie",1
S1M-1700.2,"Baillie, Jackie",-1
S1M-1700.3,"Baillie, Jackie",-1
S1M-1700,"Baillie, Jackie",1
S1M-1523.1,"Baillie, Jackie",0
S1M-1725.2,"Baillie, Jackie",0
S1M-1725.1,"Baillie, Jackie",-1
S1M-1725,"Baillie, Jackie",-1
S1M-1726,"Baillie, Jackie",-1
S1M-1758.1,"Baillie, Jackie",-1
S1M-1758,"Baillie, Jackie",1
S1M-1746,"Baillie, Jackie",1
S1M-1750.1,"Baillie, Jackie",-1
S1M-1750.2,"Baillie, Jackie",-1
S1M-1760.3,"Baillie, Jackie",-1
S1M-1760,"Baillie, Jackie",1
S1M-1526,"Baillie, Jackie",1
S1M-1775,"Baillie, Jackie",1
S1M-1771.2,"Baillie, Jackie",-1
S1M-1771.1,"Baillie, Jackie",-1
S1M-1771,"Baillie, Jackie",1
S1M-1797.2,"Baillie, Jackie",1
S1M-1797.1,"Baillie, Jackie",-1
S1M-1797,"Baillie, Jackie",1
S1M-1794.1,"Baillie, Jackie",1
S1M-1794,"Baillie, Jackie",1
S1M-1780,"Baillie, Jackie",1
S1M-1807.1,"Baillie, Jackie",-1
S1M-1807.2,"Baillie, Jackie",-1
S1M-1807,"Baillie, Jackie",1
S1M-1795,"Baillie, Jackie",1
S1M-1825.1,"Baillie, Jackie",-1
S1M-1825,"Baillie, Jackie",1
S1M-1857.1,"Baillie, Jackie",-1
S1M-1857.2,"Baillie, Jackie",-1
S1M-1857,"Baillie, Jackie",1
S1M-1865.1,"Baillie, Jackie",1
S1M-1866.1,"Baillie, Jackie",-1
S1M-1866,"Baillie, Jackie",-1
S1M-1868.1,"Baillie, Jackie",-1
S1M-1868.2,"Baillie, Jackie",-1
S1M-1868,"Baillie, Jackie",1
S1M-1890.1,"Baillie, Jackie",-1
S1M-1890.2,"Baillie, Jackie",-1
S1M-1890,"Baillie, Jackie",1
S1M-1884,"Baillie, Jackie",1
S1M-1896.1,"Baillie, Jackie",-1
S1M-1896.3,"Baillie, Jackie",-1
S1M-1912.1,"Baillie, Jackie",-1
S1M-1912.2,"Baillie, Jackie",-1
S1M-1912,"Baillie, Jackie",1
S1M-1914.2,"Baillie, Jackie",1
S1M-1914,"Baillie, Jackie",1
S1M-1918.2,"Baillie, Jackie",-1
S1M-1918.1,"Baillie, Jackie",1
S1M-1918,"Baillie, Jackie",1
S1M-1922.3,"Baillie, Jackie",-1
S1M-1922.2,"Baillie, Jackie",-1
S1M-1922,"Baillie, Jackie",1
S1M-1843.1,"Baillie, Jackie",-1
S1M-1843,"Baillie, Jackie",1
S1M-1958.1,"Baillie, Jackie",1
S1M-1958,"Baillie, Jackie",1
S1M-1957.1,"Baillie, Jackie",1
S1M-1957,"Baillie, Jackie",1
S1M-1941,"Baillie, Jackie",0
S1M-2000,"Baillie, Jackie",1
S1M-2030.2,"Baillie, Jackie",1
S1M-2030.1,"Baillie, Jackie",-1
S1M-2030,"Baillie, Jackie",1
S1M-2023.2,"Baillie, Jackie",1
S1M-2023,"Baillie, Jackie",1
S1M-2012.3,"Baillie, Jackie",-1
S1M-2012.1,"Baillie, Jackie",-1
S1M-2012,"Baillie, Jackie",1
S1M-2028,"Baillie, Jackie",1
S1M-2041.1,"Baillie, Jackie",-1
S1M-2043.1,"Baillie, Jackie",-1
S1M-2043.2,"Baillie, Jackie",-1
S1M-2043,"Baillie, Jackie",1
S1M-2172,"Baillie, Jackie",1
S1M-2162,"Baillie, Jackie",1
S1M-2163.1,"Baillie, Jackie",-1
S1M-2163,"Baillie, Jackie",1
S1M-2164,"Baillie, Jackie",1
S1M-2202,"Baillie, Jackie",1
S1M-2206.1,"Baillie, Jackie",-1
S1M-2206,"Baillie, Jackie",1
S1M-2078.2,"Baillie, Jackie",-1
S1M-2078.1,"Baillie, Jackie",-1
S1M-2078,"Baillie, Jackie",1
S1M-2205.2,"Baillie, Jackie",1
S1M-2205,"Baillie, Jackie",1
S1M-2207.2,"Baillie, Jackie",1
S1M-2207.1,"Baillie, Jackie",-1
S1M-2207,"Baillie, Jackie",1
S1M-2245.1,"Baillie, Jackie",-1
S1M-2245.2,"Baillie, Jackie",-1
S1M-2245,"Baillie, Jackie",1
S1M-2248.1.1,"Baillie, Jackie",-1
S1M-2248.1,"Baillie, Jackie",1
S1M-2248,"Baillie, Jackie",1
S1M-2278.1,"Baillie, Jackie",-1
S1M-2278.2,"Baillie, Jackie",1
S1M-2278,"Baillie, Jackie",1
S1M-2285.1,"Baillie, Jackie",0
S1M-2285,"Baillie, Jackie",0
S1M-2340.1,"Baillie, Jackie",-1
S1M-2340,"Baillie, Jackie",1
S1M-2344.1,"Baillie, Jackie",1
S1M-2344,"Baillie, Jackie",1
S1M-2347.3,"Baillie, Jackie",1
S1M-2347.2,"Baillie, Jackie",-1
S1M-2347.1,"Baillie, Jackie",-1
S1M-2347,"Baillie, Jackie",1
S1M-2354.1,"Baillie, Jackie",-1
S1M-2354.2,"Baillie, Jackie",-1
S1M-2354,"Baillie, Jackie",1
S1M-2377.2,"Baillie, Jackie",-1
S1M-2377.1,"Baillie, Jackie",-1
S1M-2406.2,"Baillie, Jackie",-1
S1M-2445.1,"Baillie, Jackie",-1
S1M-2445,"Baillie, Jackie",1
S1M-2444.2,"Baillie, Jackie",-1
S1M-2444.3,"Baillie, Jackie",-1
S1M-2444,"Baillie, Jackie",1
S1M-2307,"Baillie, Jackie",1
S1M-2488.5,"Baillie, Jackie",-1
S1M-2488.6,"Baillie, Jackie",-1
S1M-2488.2,"Baillie, Jackie",-1
S1M-2488.3,"Baillie, Jackie",-1
S1M-2488.1,"Baillie, Jackie",-1
S1M-2488.4,"Baillie, Jackie",-1
S1M-2488,"Baillie, Jackie",1
S1M-2491.1,"Baillie, Jackie",-1
S1M-2491,"Baillie, Jackie",1
S1M-2489,"Baillie, Jackie",1
S1M-2247.1,"Baillie, Jackie",-1
S1M-2487.1,"Baillie, Jackie",1
S1M-2487,"Baillie, Jackie",1
S1M-2486.1,"Baillie, Jackie",1
S1M-2486,"Baillie, Jackie",1
S1M-2492.3,"Baillie, Jackie",-1
S1M-2492.1,"Baillie, Jackie",-1
S1M-2492,"Baillie, Jackie",1
S1M-2276,"Baillie, Jackie",1
S1M-2520.2,"Baillie, Jackie",-1
S1M-2520.1,"Baillie, Jackie",-1
S1M-2538.1,"Baillie, Jackie",-1
S1M-2538.3,"Baillie, Jackie",-1
S1M-2538,"Baillie, Jackie",1
S1M-2541.1,"Baillie, Jackie",1
S1M-2541,"Baillie, Jackie",1
S1M-2545.2,"Baillie, Jackie",1
S1M-2545,"Baillie, Jackie",1
S1M-2546.1,"Baillie, Jackie",-1
S1M-2546.2,"Baillie, Jackie",-1
S1M-2555,"Baillie, Jackie",1
S1M-2524.1,"Baillie, Jackie",-1
S1M-2524,"Baillie, Jackie",1
S1M-2578.2,"Baillie, Jackie",-1
S1M-2578.1,"Baillie, Jackie",-1
S1M-2578,"Baillie, Jackie",1
S1M-2589,"Baillie, Jackie",1
S1M-2582.2,"Baillie, Jackie",1
S1M-2582,"Baillie, Jackie",1
S1M-2577.1,"Baillie, Jackie",1
S1M-2577,"Baillie, Jackie",1
S1M-2606.2,"Baillie, Jackie",1
S1M-2606,"Baillie, Jackie",1
S1M-2274,"Baillie, Jackie",0
S1M-2631.2,"Baillie, Jackie",1
S1M-2631,"Baillie, Jackie",1
S1M-2632.1,"Baillie, Jackie",1
S1M-2632,"Baillie, Jackie",1
S1M-2633.1,"Baillie, Jackie",1
S1M-2633,"Baillie, Jackie",1
S1M-2635.3,"Baillie, Jackie",1
S1M-2635,"Baillie, Jackie",1
S1M-2630.1,"Baillie, Jackie",-1
S1M-2630,"Baillie, Jackie",1
S1M-2353,"Baillie, Jackie",0
S1M-2649,"Baillie, Jackie",0
S1M-2650,"Baillie, Jackie",0
S1M-2656,"Baillie, Jackie",1
S1M-2654,"Baillie, Jackie",1
S1M-2703.1,"Baillie, Jackie",1
S1M-2703.2,"Baillie, Jackie",-1
S1M-2703,"Baillie, Jackie",1
S1M-2697.2,"Baillie, Jackie",1
S1M-2697,"Baillie, Jackie",1
S1M-2619,"Baillie, Jackie",-1
S1M-2742.1,"Baillie, Jackie",-1
S1M-2742,"Baillie, Jackie",1
S1M-2726.1,"Baillie, Jackie",-1
S1M-2726,"Baillie, Jackie",1
S1M-2675,"Baillie, Jackie",1
S1M-S1M-2674,"Baillie, Jackie",1
S1M-2830,"Baillie, Jackie",1
S1M-2833.2,"Baillie, Jackie",1
S1M-2833.1,"Baillie, Jackie",-1
S1M-2833,"Baillie, Jackie",1
S1M-2839.1,"Baillie, Jackie",1
S1M-2839,"Baillie, Jackie",1
S1M-2838.2,"Baillie, Jackie",-1
S1M-2838.1,"Baillie, Jackie",-1
S1M-2838,"Baillie, Jackie",1
S1M-2883.2,"Baillie, Jackie",1
S1M-2883.1,"Baillie, Jackie",-1
S1M-2882.2,"Baillie, Jackie",1
S1M-2882,"Baillie, Jackie",1
S1M-2506,"Baillie, Jackie",1
S1M-2919.1,"Baillie, Jackie",-1
S1M-2919.2,"Baillie, Jackie",-1
S1M-2919,"Baillie, Jackie",1
S1M-2928,"Baillie, Jackie",1
S1M-2941.2,"Baillie, Jackie",-1
S1M-2941.1,"Baillie, Jackie",-1
S1M-2941,"Baillie, Jackie",1
S1M-2940.1,"Baillie, Jackie",-1
S1M-2940,"Baillie, Jackie",1
S1M-2945.2,"Baillie, Jackie",1
S1M-2945,"Baillie, Jackie",1
S1M-2946.2,"Baillie, Jackie",1
S1M-2946,"Baillie, Jackie",1
S1M-2982.1,"Baillie, Jackie",-1
S1M-2982.2,"Baillie, Jackie",-1
S1M-2983,"Baillie, Jackie",1
S1M-2993.2,"Baillie, Jackie",-1
S1M-2993.1,"Baillie, Jackie",-1
S1M-2993,"Baillie, Jackie",1
S1M-2994.1,"Baillie, Jackie",-1
S1M-2994.2,"Baillie, Jackie",-1
S1M-2994,"Baillie, Jackie",1
S1M-2855,"Baillie, Jackie",1
S1M-3022.2,"Baillie, Jackie",1
S1M-3022.3,"Baillie, Jackie",-1
S1M-3022.1,"Baillie, Jackie",-1
S1M-3021.2,"Baillie, Jackie",-1
S1M-3021.1,"Baillie, Jackie",-1
S1M-3021,"Baillie, Jackie",1
S1M-3048.1,"Baillie, Jackie",-1
S1M-3048.2,"Baillie, Jackie",-1
S1M-3052.1,"Baillie, Jackie",1
S1M-3052,"Baillie, Jackie",1
S1M-3069,"Baillie, Jackie",0
S1M-3070,"Baillie, Jackie",0
S1M-3067.1,"Baillie, Jackie",-1
S1M-3067.2,"Baillie, Jackie",-1
S1M-3067,"Baillie, Jackie",1
S1M-3078.1,"Baillie, Jackie",-1
S1M-3078.2,"Baillie, Jackie",-1
S1M-3098.1,"Baillie, Jackie",-1
S1M-3106.1,"Baillie, Jackie",-1
S1M-3106.3,"Baillie, Jackie",-1
S1M-3106,"Baillie, Jackie",1
S1M-3103.1,"Baillie, Jackie",-1
S1M-3103,"Baillie, Jackie",1
S1M-3105.1,"Baillie, Jackie",-1
S1M-3105.3,"Baillie, Jackie",-1
S1M-3105,"Baillie, Jackie",1
S1M-3150.1,"Baillie, Jackie",-1
S1M-3150,"Baillie, Jackie",1
S1M-3149.2,"Baillie, Jackie",-1
S1M-3149.1,"Baillie, Jackie",-1
S1M-3149,"Baillie, Jackie",1
S1M-3155.1.1,"Baillie, Jackie",1
S1M-3155.1,"Baillie, Jackie",-1
S1M-3155.3,"Baillie, Jackie",-1
S1M-3155,"Baillie, Jackie",1
S1M-3162.1,"Baillie, Jackie",-1
S1M-3154.3,"Baillie, Jackie",1
S1M-3154,"Baillie, Jackie",1
S1M-3153.2,"Baillie, Jackie",1
S1M-3153,"Baillie, Jackie",1
S1M-3165,"Baillie, Jackie",0
S1M-3160.1,"Baillie, Jackie",-1
S1M-3192.1,"Baillie, Jackie",1
S1M-3192.2,"Baillie, Jackie",-1
S1M-3194.2,"Baillie, Jackie",1
S1M-3194,"Baillie, Jackie",1
S1M-3204.2,"Baillie, Jackie",1
S1M-3204.1,"Baillie, Jackie",1
S1M-3204,"Baillie, Jackie",1
S1M-3197.1,"Baillie, Jackie",-1
S1M-3197.2,"Baillie, Jackie",-1
S1M-3197,"Baillie, Jackie",1
S1M-3211,"Baillie, Jackie",1
S1M-3229.3,"Baillie, Jackie",1
S1M-3229,"Baillie, Jackie",1
S1M-3228.2,"Baillie, Jackie",1
S1M-3228,"Baillie, Jackie",1
S1M-3223,"Baillie, Jackie",-1
S1M-3248.1,"Baillie, Jackie",-1
S1M-3248.2,"Baillie, Jackie",-1
S1M-3248,"Baillie, Jackie",1
S1M-3244,"Baillie, Jackie",1
S1M-3245,"Baillie, Jackie",1
S1M-3256.1,"Baillie, Jackie",-1
S1M-3256.2,"Baillie, Jackie",-1
S1M-3256,"Baillie, Jackie",1
S1M-3338.1,"Baillie, Jackie",-1
S1M-3338.2,"Baillie, Jackie",-1
S1M-3338,"Baillie, Jackie",1
S1M-3350.2,"Baillie, Jackie",-1
S1M-3350.1,"Baillie, Jackie",-1
S1M-3350,"Baillie, Jackie",1
S1M-3351.2,"Baillie, Jackie",-1
S1M-3351.1,"Baillie, Jackie",-1
S1M-3368.1,"Baillie, Jackie",-1
S1M-3376.2,"Baillie, Jackie",1
S1M-3376,"Baillie, Jackie",1
S1M-3375.1,"Baillie, Jackie",1
S1M-3375,"Baillie, Jackie",1
S1M-3382.1,"Baillie, Jackie",-1
S1M-3382.2,"Baillie, Jackie",-1
S1M-3382,"Baillie, Jackie",1
S1M-3379,"Baillie, Jackie",1
S1M-2952,"Baillie, Jackie",1
S1M-3085,"Baillie, Jackie",1
S1M-3401.1,"Baillie, Jackie",-1
S1M-3322,"Baillie, Jackie",1
S1M-3418.2,"Baillie, Jackie",1
S1M-3418.1,"Baillie, Jackie",-1
S1M-3418,"Baillie, Jackie",1
S1M-3422.2,"Baillie, Jackie",1
S1M-3422.1,"Baillie, Jackie",-1
S1M-3422,"Baillie, Jackie",1
S1M-3423.2,"Baillie, Jackie",-1
S1M-3128,"Baillie, Jackie",1
S1M-3386,"Baillie, Jackie",1
S1M-3429,"Baillie, Jackie",1
S1M-3450.2,"Baillie, Jackie",-1
S1M-3469.1,"Baillie, Jackie",-1
S1M-3469,"Baillie, Jackie",1
S1M-3477.2,"Baillie, Jackie",-1
S1M-3477.1,"Baillie, Jackie",-1
S1M-3477,"Baillie, Jackie",1
S1M-3270,"Baillie, Jackie",1
S1M-3507.1,"Baillie, Jackie",1
S1M-3507,"Baillie, Jackie",1
S1M-3511.2,"Baillie, Jackie",1
S1M-3536.1,"Baillie, Jackie",-1
S1M-3536.3,"Baillie, Jackie",1
S1M-3536,"Baillie, Jackie",1
S1M-3541.2,"Baillie, Jackie",0
S1M-3541.1,"Baillie, Jackie",0
S1M-3541,"Baillie, Jackie",0
S1M-3543.1,"Baillie, Jackie",0
S1M-3543.2,"Baillie, Jackie",0
S1M-3572,"Baillie, Jackie",1
S1M-3534.1,"Baillie, Jackie",-1
S1M-3534,"Baillie, Jackie",1
S1M-3569.2,"Baillie, Jackie",1
S1M-3569,"Baillie, Jackie",1
S1M-3570.2,"Baillie, Jackie",1
S1M-3570,"Baillie, Jackie",1
S1M-3571.1,"Baillie, Jackie",-1
S1M-3571.2,"Baillie, Jackie",-1
S1M-3571,"Baillie, Jackie",1
S1M-3608.1,"Baillie, Jackie",-1
S1M-3608,"Baillie, Jackie",1
S1M-3602.2,"Baillie, Jackie",-1
S1M-3602.1,"Baillie, Jackie",-1
S1M-3602,"Baillie, Jackie",1
S1M-3643,"Baillie, Jackie",1
S1M-3656,"Baillie, Jackie",1
S1M-3650.2,"Baillie, Jackie",0
S1M-3650,"Baillie, Jackie",1
S1M-3641.2,"Baillie, Jackie",1
S1M-3641,"Baillie, Jackie",1
S1M-3649,"Baillie, Jackie",1
S1M-3648.2,"Baillie, Jackie",-1
S1M-3648,"Baillie, Jackie",1
S1M-3640,"Baillie, Jackie",0
S1M-3676,"Baillie, Jackie",0
S1M-3671,"Baillie, Jackie",1
S1M-3670,"Baillie, Jackie",1
S1M-3678.1,"Baillie, Jackie",-1
S1M-3678.2,"Baillie, Jackie",-1
S1M-3678,"Baillie, Jackie",1
S1M-3698.2,"Baillie, Jackie",1
S1M-3698,"Baillie, Jackie",1
S1M-3701,"Baillie, Jackie",1
S1M-3702.1,"Baillie, Jackie",-1
S1M-3702,"Baillie, Jackie",1
S1M-3700.2,"Baillie, Jackie",-1
S1M-3700.1,"Baillie, Jackie",-1
S1M-3708.1.1,"Baillie, Jackie",1
S1M-3396.1,"Baillie, Jackie",-1
S1M-3396,"Baillie, Jackie",1
S1M-3652,"Baillie, Jackie",1
S1M-3728,"Baillie, Jackie",1
S1M-3748.2,"Baillie, Jackie",-1
S1M-3748.1,"Baillie, Jackie",-1
S1M-3748,"Baillie, Jackie",1
S1M-3760.3.1,"Baillie, Jackie",0
S1M-3760.3.3,"Baillie, Jackie",-1
S1M-3760.3.2,"Baillie, Jackie",-1
S1M-3760.3,"Baillie, Jackie",1
S1M-3760,"Baillie, Jackie",1
S1M-3780,"Baillie, Jackie",0
S1M-3818.1,"Baillie, Jackie",-1
S1M-3818,"Baillie, Jackie",0
S1M-3809.1,"Baillie, Jackie",1
S1M-3809,"Baillie, Jackie",1
S1M-3811.2,"Baillie, Jackie",1
S1M-3811,"Baillie, Jackie",1
S1M-3727.1,"Baillie, Jackie",1
S1M-3727,"Baillie, Jackie",1
S1M-3856,"Baillie, Jackie",-1
S1M-3892,"Baillie, Jackie",1
S1M-3879.1,"Baillie, Jackie",1
S1M-3879,"Baillie, Jackie",1
S1M-3880.2,"Baillie, Jackie",1
S1M-3880,"Baillie, Jackie",1
S1M-3680,"Baillie, Jackie",1
S1M-3914.1,"Baillie, Jackie",-1
S1M-3914.2,"Baillie, Jackie",-1
S1M-3914,"Baillie, Jackie",1
S1M-3730,"Baillie, Jackie",1
S1M-3944.1,"Baillie, Jackie",1
S1M-3944,"Baillie, Jackie",1
S1M-3943.1,"Baillie, Jackie",-1
S1M-3939,"Baillie, Jackie",-1
S1M-3956.1,"Baillie, Jackie",-1
S1M-3958.1,"Baillie, Jackie",-1
S1M-3958,"Baillie, Jackie",1
S1M-3959.1,"Baillie, Jackie",-1
S1M-3778,"Baillie, Jackie",1
S1M-3986.2,"Baillie, Jackie",1
S1M-3986.1,"Baillie, Jackie",-1
S1M-3986,"Baillie, Jackie",1
S1M-3867.1,"Baillie, Jackie",-1
S1M-3867,"Baillie, Jackie",1
S1M-4012.6.1,"Baillie, Jackie",1
S1M-4012.6.2,"Baillie, Jackie",-1
S1M-4012.6,"Baillie, Jackie",1
S1M-4012.5,"Baillie, Jackie",-1
S1M-4012,"Baillie, Jackie",1
S1M-4039,"Baillie, Jackie",0
S1M-4043,"Baillie, Jackie",1
S1M-4057.1,"Baillie, Jackie",-1
S1M-4057.2,"Baillie, Jackie",-1
S1M-4057,"Baillie, Jackie",1
S1M-4004,"Baillie, Jackie",1
S1M-4064.2,"Baillie, Jackie",-1
S1M-4064.1,"Baillie, Jackie",-1
S1M-4064,"Baillie, Jackie",1
S1M-1,"Barrie, Scott",-1
S1M-4.1,"Barrie, Scott",-1
S1M-4.3,"Barrie, Scott",-1
S1M-4,"Barrie, Scott",1
S1M-5,"Barrie, Scott",1
S1M-17,"Barrie, Scott",1
S1M-29,"Barrie, Scott",1
S1M-19.2,"Barrie, Scott",-1
S1M-40.1,"Barrie, Scott",1
S1M-40.2,"Barrie, Scott",1
S1M-52.1,"Barrie, Scott",-1
S1M-52,"Barrie, Scott",1
S1M-2.4,"Barrie, Scott",-1
S1M-2,"Barrie, Scott",1
S1M-53.1,"Barrie, Scott",-1
S1M-53.2,"Barrie, Scott",-1
S1M-53.3,"Barrie, Scott",-1
S1M-53.4,"Barrie, Scott",-1
S1M-53,"Barrie, Scott",1
S1M-60,"Barrie, Scott",1
S1M-61,"Barrie, Scott",1
S1M-67.1,"Barrie, Scott",1
S1M-67,"Barrie, Scott",1
S1M-68.1,"Barrie, Scott",-1
S1M-68.2,"Barrie, Scott",-1
S1M-68,"Barrie, Scott",1
S1M-105.1,"Barrie, Scott",-1
S1M-127.1,"Barrie, Scott",-1
S1M-127,"Barrie, Scott",1
S1M-131.1,"Barrie, Scott",-1
S1M-131,"Barrie, Scott",0
S1M-137,"Barrie, Scott",-1
S1M-151.2,"Barrie, Scott",1
S1M-151Mr,"Barrie, Scott",1
S1M-154.2,"Barrie, Scott",-1
S1M-160.1,"Barrie, Scott",-1
S1M-163.1,"Barrie, Scott",-1
S1M-171.2,"Barrie, Scott",-1
S1M-172.1,"Barrie, Scott",1
S1M-172,"Barrie, Scott",1
S1M-186.1,"Barrie, Scott",0
S1M-186,"Barrie, Scott",0
S1M-185.1,"Barrie, Scott",0
S1M-185.2,"Barrie, Scott",0
S1M-185,"Barrie, Scott",0
S1M-230.2,"Barrie, Scott",-1
S1M-230,"Barrie, Scott",1
S1M-240.2,"Barrie, Scott",-1
S1M-242.1,"Barrie, Scott",-1
S1M-242.2,"Barrie, Scott",1
S1M-242,"Barrie, Scott",1
S1M-258.1,"Barrie, Scott",-1
S1M-258.2,"Barrie, Scott",-1
S1M-285.1,"Barrie, Scott",-1
S1M-296.1,"Barrie, Scott",-1
S1M-296.2,"Barrie, Scott",-1
S1M-295.1,"Barrie, Scott",-1
S1M-295,"Barrie, Scott",1
S1M-314.1,"Barrie, Scott",-1
S1M-314,"Barrie, Scott",1
S1M-313.2,"Barrie, Scott",-1
S1M-313.1,"Barrie, Scott",-1
S1M-313,"Barrie, Scott",1
S1M-316.1,"Barrie, Scott",1
S1M-316.2,"Barrie, Scott",-1
S1M-316,"Barrie, Scott",1
S1M-327.1,"Barrie, Scott",1
S1M-327,"Barrie, Scott",1
S1M-334.2,"Barrie, Scott",-1
S1M-334.1Bill,"Barrie, Scott",-1
S1M-334,"Barrie, Scott",1
S1M-358.1,"Barrie, Scott",-1
S1M-381,"Barrie, Scott",-1
S1M-354.1,"Barrie, Scott",-1
S1M-378,"Barrie, Scott",-1
S1M-383.3,"Barrie, Scott",-1
S1M-383,"Barrie, Scott",1
S1M-406.1,"Barrie, Scott",-1
S1M-408.2,"Barrie, Scott",-1
S1M-408,"Barrie, Scott",1
S1M-430.1,"Barrie, Scott",-1
S1M-430,"Barrie, Scott",1
S1M-437.2,"Barrie, Scott",-1
S1M-437.1,"Barrie, Scott",-1
S1M-437,"Barrie, Scott",1
S1M-455,"Barrie, Scott",1
S1M-461.1,"Barrie, Scott",-1
S1M-461.4,"Barrie, Scott",-1
S1M-461,"Barrie, Scott",1
S1M-482.1,"Barrie, Scott",1
S1M-482,"Barrie, Scott",1
S1M-483.1,"Barrie, Scott",-1
S1M-483.2,"Barrie, Scott",1
S1M-483,"Barrie, Scott",1
S1M-486.1,"Barrie, Scott",-1
S1M-486.2,"Barrie, Scott",-1
S1M-508.2,"Barrie, Scott",-1
S1M-508.1,"Barrie, Scott",-1
S1M-510.1,"Barrie, Scott",1
S1M-510,"Barrie, Scott",1
S1M-509.1,"Barrie, Scott",-1
S1M-509.2,"Barrie, Scott",1
S1M-509,"Barrie, Scott",1
S1M-498,"Barrie, Scott",1
S1M-554ÑIrene,"Barrie, Scott",-1
S1M-459.1,"Barrie, Scott",-1
S1M-550.2,"Barrie, Scott",-1
S1M-550.1,"Barrie, Scott",-1
S1M-550,"Barrie, Scott",1
S1M-569.1,"Barrie, Scott",-1
S1M-569.2,"Barrie, Scott",-1
S1M-586.1,"Barrie, Scott",-1
S1M-517.1,"Barrie, Scott",-1
S1M-559,"Barrie, Scott",1
S1M-610.1,"Barrie, Scott",1
S1M-610,"Barrie, Scott",1
S1M-607.2,"Barrie, Scott",-1
S1M-639.1,"Barrie, Scott",1
S1M-639,"Barrie, Scott",1
S1M-638.1,"Barrie, Scott",1
S1M-638,"Barrie, Scott",1
S1M-642.1,"Barrie, Scott",-1
S1M-532,"Barrie, Scott",1
S1M-676.1,"Barrie, Scott",1
S1M-676,"Barrie, Scott",1
S1M-675.2,"Barrie, Scott",-1
S1M-675.1,"Barrie, Scott",-1
S1M-675.4,"Barrie, Scott",-1
S1M-675,"Barrie, Scott",1
S1M-700.2,"Barrie, Scott",1
S1M-700,"Barrie, Scott",1
S1M-707.1,"Barrie, Scott",1
S1M-707,"Barrie, Scott",1
S1M-720.1,"Barrie, Scott",-1
S1M-720.2,"Barrie, Scott",1
S1M-720,"Barrie, Scott",1
S1M-736.1,"Barrie, Scott",1
S1M-736,"Barrie, Scott",1
S1M-738.1,"Barrie, Scott",1
S1M-738,"Barrie, Scott",1
S1M-733.1,"Barrie, Scott",-1
S1M-733,"Barrie, Scott",1
S1M-778,"Barrie, Scott",-1
S1M-637,"Barrie, Scott",1
S1M-772,"Barrie, Scott",1
S1M-792.2,"Barrie, Scott",1
S1M-792,"Barrie, Scott",1
S1M-790.2,"Barrie, Scott",1
S1M-790,"Barrie, Scott",1
S1M-793.1,"Barrie, Scott",-1
S1M-793.2,"Barrie, Scott",-1
S1M-793,"Barrie, Scott",1
S1M-818.2,"Barrie, Scott",1
S1M-818,"Barrie, Scott",1
S1M-823.1,"Barrie, Scott",-1
