"","year","q7a","q7b","q7c","q7d","q102a","q102b","q102c","q102d","q102e","q102f","q102g","q104","q105","q106","q107","gender","age","degree","sei","ops","marital","q135","n"
"3919",1994,3,2,2,2,1,1,1,1,1,1,1,4,4,1,1,"Male  ",25,"Less than high school",40,30,0,400,2
"3920",1994,2,2,1,1,1,1,1,1,1,1,1,3,1,1,1,"Female",88,"Less than high school",NA,NA,0,300,1
"3921",1994,3,2,2,2,2,2,2,2,2,2,2,4,3,1,3,"Male  ",41,"More than high school",51,36,0,800,3
"3922",1994,4,2,2,2,8,2,1,2,2,2,2,3,1,1,3,"Male  ",47,"More than high school",85,73,0,300,1
"3923",1994,4,1,1,1,1,1,1,1,1,1,1,4,4,1,4,"Male  ",54,"Less than high school",33,34,1,3000,4
"3924",1994,3,2,2,1,2,2,2,2,2,2,2,1,1,1,2,"Female",64,"Less than high school",23,38,1,400,6
"3925",1994,3,2,2,2,1,2,1,1,1,2,2,4,1,1,2,"Female",57,"High school          ",23,38,1,250,3
"3926",1994,2,2,2,1,1,1,1,1,1,1,1,4,3,3,2,"Male  ",32,"High school          ",23,38,0,300,3
"3927",1994,3,2,2,1,1,2,1,2,8,2,2,3,1,1,3,"Female",68,"Less than high school",NA,NA,1,350,2
"3928",1994,3,2,2,2,1,1,1,1,1,1,2,4,1,1,2,"Female",20,"Less than high school",NA,NA,0,500,7
"3929",1994,4,1,1,1,1,2,1,2,1,2,2,3,1,1,3,"Male  ",65,"Less than high school",33,35,1,280,2
"3930",1994,3,1,1,1,1,2,1,2,1,2,2,4,1,1,3,"Female",33,"Less than high school",NA,NA,1,130,10
"3931",1994,2,2,2,1,1,2,1,1,1,2,2,1,1,1,3,"Male  ",51,"Less than high school",29,34,1,300,6
"3932",1994,4,8,2,2,8,2,1,2,1,2,2,2,8,8,3,"Female",77,"Less than high school",29,32,0,170,1
"3933",1994,3,2,2,2,1,2,1,1,1,2,2,4,1,1,3,"Female",45,"Less than high school",23,38,1,NA,3
"3934",1994,3,2,2,2,1,2,1,2,1,2,2,3,1,3,3,"Female",21,"Less than high school",NA,NA,0,300,5
"3935",1994,4,2,1,1,1,2,1,8,8,2,2,2,1,1,3,"Male  ",53,"Less than high school",23,38,1,NA,3
"3936",1994,3,2,1,1,1,1,1,1,1,8,1,3,2,4,4,"Male  ",78,"Less than high school",NA,NA,1,550,2
"3937",1994,2,2,3,3,1,2,1,2,1,2,2,4,1,1,3,"Male  ",39,"High school          ",56,46,1,1100,8
"3938",1994,2,3,2,3,1,1,1,1,1,1,1,4,1,1,2,"Female",46,"More than high school",51,52,0,430,1
"3939",1994,2,2,2,2,1,2,1,2,1,2,2,4,1,1,4,"Male  ",35,"Less than high school",29,38,1,520,4
"3940",1994,1,3,2,3,1,1,1,1,1,1,1,4,1,4,2,"Male  ",21,"Less than high school",24,22,0,1000,4
"3941",1994,3,3,2,2,2,2,2,2,2,2,2,4,1,1,2,"Female",57,"Less than high school",23,25,1,410,2
"3942",1994,2,3,4,3,1,2,1,1,1,8,2,4,1,1,4,"Female",70,"Less than high school",25,23,1,690,5
"3943",1994,3,2,2,2,1,2,1,2,1,2,2,3,1,1,3,"Male  ",69,"Less than high school",43,32,1,380,2
"3944",1994,3,2,2,1,1,1,1,1,1,8,1,4,1,2,2,"Male  ",54,"High school          ",69,62,1,520,5
"3945",1994,2,3,3,1,2,2,1,2,2,2,2,2,1,1,2,"Male  ",19,"Less than high school",33,40,0,800,4
"3946",1994,3,2,2,1,1,1,1,1,1,1,1,4,1,1,1,"Male  ",59,"High school          ",26,34,1,280,2
"3947",1994,3,2,2,1,1,1,1,1,1,1,1,3,4,4,1,"Male  ",63,"High school          ",67,60,0,500,1
"3948",1994,2,3,2,1,1,1,1,1,1,1,1,3,1,4,2,"Female",40,"High school          ",43,32,1,500,4
"3949",1994,3,3,2,2,1,2,1,1,1,2,2,4,1,4,2,"Male  ",21,"High school          ",NA,NA,0,650,4
"3950",1994,2,2,3,2,1,1,2,1,1,2,1,4,1,1,1,"Male  ",43,"Less than high school",30,34,1,700,5
"3951",1994,2,3,3,2,1,1,1,1,1,1,1,4,1,4,3,"Male  ",40,"High school          ",30,34,1,750,4
"3952",1994,2,3,8,2,1,2,1,1,1,2,2,3,1,1,2,"Male  ",26,"High school          ",43,32,1,900,6
"3953",1994,2,2,2,2,1,1,1,1,1,1,1,4,1,1,2,"Male  ",46,"Less than high school",30,39,1,170,4
"3954",1994,4,3,2,2,1,1,1,2,2,2,2,4,1,1,1,"Female",80,"Less than high school",NA,NA,1,400,8
"3955",1994,2,1,2,1,1,2,1,2,1,2,2,4,1,1,3,"Male  ",30,"Less than high school",30,39,1,250,4
"3956",1994,2,3,2,3,1,2,1,2,2,2,2,4,1,1,2,"Female",41,"More than high school",51,49,1,1080,6
"3957",1994,3,2,2,2,2,2,8,2,2,2,2,4,8,8,2,"Female",81,"Less than high school",43,32,0,220,8
"3958",1994,2,2,2,2,1,2,NA,1,8,8,1,2,1,1,2,"Female",68,"Less than high school",23,38,0,200,2
"3959",1994,1,3,2,1,1,1,1,1,1,1,2,4,1,1,2,"Female",37,"Less than high school",27,20,0,200,4
"3960",1994,3,2,2,2,1,1,1,1,1,1,1,4,1,1,2,"Female",42,"More than high school",65,54,1,700,5
"3961",1994,2,2,3,2,2,2,1,8,2,2,2,1,1,1,3,"Female",65,"Less than high school",23,38,0,149,2
"3962",1994,2,2,3,2,1,2,1,1,1,1,2,4,4,1,2,"Male  ",39,"Less than high school",40,40,1,700,4
"3963",1994,3,1,1,1,1,1,1,1,1,1,1,4,1,1,4,"Male  ",30,"Less than high school",38,36,1,500,5
"3964",1994,3,3,2,1,1,1,1,1,1,1,2,4,1,1,2,"Male  ",52,"Less than high school",23,38,1,300,5
"3965",1994,2,3,1,4,1,1,1,1,1,2,2,4,1,4,3,"Male  ",40,"Less than high school",40,40,1,600,6
"3966",1994,3,3,1,1,1,1,1,1,1,1,2,4,1,4,2,"Female",30,"Less than high school",29,32,1,220,6
"3967",1994,3,2,2,2,1,1,1,1,1,1,8,4,1,4,4,"Female",21,"Less than high school",43,32,0,1000,4
"3968",1994,4,1,3,1,2,1,2,1,2,2,1,4,1,1,3,"Female",37,"Less than high school",23,38,1,1800,8
"3969",1994,1,3,2,1,1,1,1,1,1,1,1,4,1,4,1,"Female",60,"Less than high school",23,40,0,170,1
"3970",1994,2,8,1,2,1,1,1,1,1,1,1,3,2,1,1,"Male  ",46,"High school          ",30,31,0,400,1
"3971",1994,3,2,2,2,1,1,1,1,1,1,1,4,1,8,2,"Female",33,"High school          ",51,36,1,700,4
"3972",1994,1,3,3,2,1,1,1,1,1,2,2,4,2,1,3,"Female",60,"More than high school",56,55,1,500,2
"3973",1994,2,2,1,2,1,2,1,1,1,2,2,4,3,1,2,"Female",40,"Less than high school",43,32,1,450,4
"3974",1994,1,3,3,4,1,1,1,1,1,1,2,4,2,4,2,"Female",25,"High school          ",50,47,0,250,1
"3975",1994,2,3,2,2,1,1,1,1,1,2,2,4,1,1,2,"Female",38,"Less than high school",43,32,0,240,2
"3976",1994,2,3,3,3,1,1,1,1,1,1,1,4,1,4,3,"Female",46,"More than high school",38,50,1,800,3
"3977",1994,2,4,1,8,1,1,2,1,1,1,2,4,3,2,1,"Male  ",41,"High school          ",50,40,1,500,4
"3978",1994,3,3,2,1,1,1,1,1,1,2,2,3,2,1,1,"Male  ",66,"Less than high school",29,34,1,800,6
"3979",1994,2,3,2,1,1,1,1,1,1,1,1,4,1,4,2,"Female",23,"Less than high school",29,32,1,700,5
"3980",1994,2,3,2,2,1,2,2,2,1,2,2,4,2,1,1,"Female",36,"More than high school",38,50,1,500,6
"3981",1994,3,3,1,4,2,2,1,1,1,2,2,4,4,1,3,"Female",73,"Less than high school",30,30,0,230,1
"3982",1994,2,8,2,1,1,1,1,1,1,1,1,4,1,1,3,"Male  ",75,"High school          ",50,49,1,540,2
"3983",1994,2,3,2,2,1,1,1,2,2,2,2,4,1,1,2,"Female",56,"Less than high school",43,32,0,600,2
"3984",1994,2,8,8,2,1,1,1,1,1,1,2,4,2,8,2,"Male  ",24,"High school          ",34,33,0,600,2
"3985",1994,3,1,2,1,1,1,1,1,1,1,2,4,1,3,2,"Male  ",41,"Less than high school",30,32,1,450,5
"3986",1994,3,2,2,2,1,1,1,1,1,1,1,4,2,4,4,"Female",42,"High school          ",32,30,1,600,3
"3987",1994,4,1,1,1,1,1,1,1,1,1,2,4,4,1,1,"Female",33,"High school          ",53,46,1,200,3
"3988",1994,3,3,3,1,1,1,1,1,1,1,1,4,1,1,4,"Male  ",85,"Less than high school",21,15,0,520,1
"3989",1994,2,3,2,3,1,1,1,1,1,1,2,4,3,3,2,"Female",41,"High school          ",51,45,0,250,2
"3990",1994,1,3,2,2,1,1,1,1,1,1,1,4,4,1,1,"Female",60,"High school          ",51,49,0,280,3
"3991",1994,1,2,2,1,8,1,1,1,1,1,8,4,1,1,1,"Female",85,"High school          ",43,32,0,240,1
"3992",1994,3,3,2,2,1,2,1,2,1,2,2,1,1,1,1,"Female",70,"Less than high school",23,25,1,400,2
"3993",1994,2,4,2,1,1,1,1,1,1,1,1,4,4,4,4,"Female",41,"More than high school",69,62,1,1450,3
"3994",1994,8,8,2,2,2,2,2,2,2,2,2,1,1,1,3,"Male  ",81,"Less than high school",29,31,1,215,2
"3995",1994,3,2,2,2,1,2,1,1,1,2,2,4,1,4,1,"Female",58,"More than high school",64,45,1,960,4
"3996",1994,2,3,2,1,1,1,1,1,1,1,1,4,3,1,1,"Male  ",41,"High school          ",38,36,1,1000,4
"3997",1994,4,4,4,4,1,1,1,1,1,2,2,1,1,1,1,"Female",41,"More than high school",50,54,1,450,3
"3998",1994,3,2,2,2,1,2,1,2,1,2,2,1,1,1,3,"Female",77,"Less than high school",16,21,0,180,1
"3999",1994,4,3,1,1,1,2,1,2,1,2,2,4,1,8,1,"Female",50,"Less than high school",51,49,1,300,3
"4000",1994,4,2,2,2,1,1,1,1,1,2,2,4,2,4,3,"Female",34,"More than high school",32,30,1,500,4
"4001",1994,2,3,3,3,1,1,1,1,1,2,2,4,1,1,3,"Male  ",59,"More than high school",77,78,1,750,2
"4002",1994,1,3,3,3,1,1,1,1,1,1,1,4,1,4,3,"Female",41,"Less than high school",43,32,0,138,4
"4003",1994,2,3,2,8,1,1,1,1,1,1,1,3,2,1,2,"Female",45,"More than high school",77,78,0,500,1
"4004",1994,2,2,2,1,1,1,1,1,1,1,1,4,1,3,4,"Female",40,"Less than high school",29,31,0,200,2
"4005",1994,1,3,4,4,1,8,1,1,1,8,8,4,2,8,2,"Female",21,"More than high school",NA,NA,0,1000,4
"4006",1994,1,3,3,2,1,2,1,2,1,2,2,8,8,8,4,"Female",27,"Less than high school",24,22,1,430,4
"4007",1994,3,4,1,1,2,2,1,8,2,2,2,1,1,2,3,"Female",21,"Less than high school",NA,NA,1,130,3
"4008",1994,2,2,3,1,1,1,1,1,1,1,1,4,1,8,2,"Male  ",34,"High school          ",43,32,1,470,3
"4009",1994,4,3,1,2,1,2,1,2,1,2,2,1,1,1,2,"Male  ",32,"High school          ",34,33,1,500,3
"4010",1994,2,3,3,3,1,2,1,1,1,2,2,4,1,4,2,"Female",19,"High school          ",NA,NA,0,500,4
"4011",1994,2,3,2,3,1,2,1,2,1,2,2,4,1,4,3,"Female",18,"Less than high school",NA,NA,0,700,4
"4012",1994,3,3,2,2,1,1,1,1,1,1,1,4,2,4,3,"Female",39,"High school          ",51,49,0,350,2
"4013",1994,2,3,3,2,1,1,1,1,1,1,1,4,2,4,2,"Male  ",31,"More than high school",71,51,1,2000,3
"4014",1994,3,2,2,2,2,2,8,2,8,2,2,4,1,1,2,"Female",30,"High school          ",51,36,1,400,4
"4015",1994,4,3,2,3,1,1,1,1,1,1,1,4,1,1,3,"Female",24,"Less than high school",NA,NA,1,800,5
"4016",1994,4,1,1,1,2,2,1,2,2,2,2,1,1,1,1,"Male  ",23,"Less than high school",43,32,0,700,4
"4017",1994,2,2,2,2,2,2,1,1,1,1,1,4,1,2,2,"Male  ",24,"Less than high school",21,15,0,1100,5
"4018",1994,3,1,1,1,1,1,1,1,1,1,1,4,2,1,1,"Male  ",26,"Less than high school",30,39,0,1500,4
"4019",1994,1,3,1,1,1,1,1,1,1,1,1,4,2,4,2,"Male  ",19,"Less than high school",NA,NA,0,400,5
"4020",1994,2,3,2,2,8,8,1,8,8,8,8,3,8,1,1,"Male  ",47,"High school          ",30,34,1,800,2
"4021",1994,8,3,2,8,1,2,1,1,1,2,2,4,1,1,1,"Male  ",46,"Less than high school",33,42,1,750,5
"4022",1994,3,3,3,2,1,8,1,1,1,2,1,4,3,1,8,"Female",54,"More than high school",51,49,1,630,2
"4023",1994,3,2,2,1,1,1,1,2,1,2,2,4,1,1,2,"Male  ",42,"High school          ",38,36,1,630,4
"4024",1994,2,3,2,3,1,8,1,1,1,8,2,4,1,4,4,"Male  ",23,"High school          ",NA,NA,0,750,3
"4025",1994,3,2,2,2,1,1,1,1,1,1,1,4,4,4,2,"Female",45,"High school          ",30,31,1,1000,3
"4026",1994,3,3,2,2,1,1,1,1,1,1,1,4,1,1,2,"Female",37,"Less than high school",32,25,1,550,5
"4027",1994,3,3,2,2,2,2,1,2,8,2,2,4,1,1,1,"Male  ",46,"Less than high school",33,42,1,620,3
"4028",1994,2,8,2,2,1,1,1,1,1,1,2,4,1,1,2,"Male  ",44,"Less than high school",30,34,1,600,4
"4029",1994,3,3,2,2,1,1,1,1,1,1,1,4,1,1,2,"Male  ",54,"High school          ",40,40,1,700,3
"4030",1994,3,3,2,3,1,1,1,1,1,8,1,4,1,1,3,"Female",36,"Less than high school",NA,NA,1,600,4
"4031",1994,3,2,2,2,1,1,1,1,1,1,1,4,1,4,1,"Female",47,"Less than high school",32,30,0,360,2
"4032",1994,3,1,1,2,1,2,1,2,1,2,2,4,3,1,2,"Male  ",47,"Less than high school",30,34,1,550,5
"4033",1994,2,3,3,3,1,1,1,1,1,1,1,4,1,8,3,"Female",29,"High school          ",57,52,1,600,4
"4034",1994,2,3,8,2,1,1,1,1,1,2,2,1,1,1,2,"Female",26,"Less than high school",37,24,1,700,3
"4035",1994,3,2,2,2,1,2,1,2,1,2,2,4,1,1,2,"Male  ",27,"Less than high school",33,34,0,600,3
"4036",1994,2,3,2,2,1,2,1,2,1,2,2,4,1,2,2,"Male  ",26,"High school          ",54,49,1,850,3
"4037",1994,3,2,2,2,2,2,2,2,2,2,2,1,1,1,2,"Female",27,"Less than high school",43,32,1,600,3
"4038",1994,3,2,2,2,1,1,1,1,1,1,1,4,2,1,2,"Male  ",46,"Less than high school",38,36,1,950,2
"4039",1994,3,3,3,2,1,1,1,1,1,1,1,4,2,2,3,"Female",33,"High school          ",39,36,1,300,6
"4040",1994,2,8,2,1,1,2,1,2,1,2,2,4,8,8,3,"Female",25,"Less than high school",39,48,0,550,8
"4041",1994,2,3,3,2,1,2,1,2,1,2,2,1,1,1,2,"Female",43,"More than high school",38,50,1,400,4
"4042",1994,2,3,3,2,1,2,1,2,2,2,2,4,1,4,2,"Male  ",34,"High school          ",32,30,1,500,4
"4043",1994,3,3,2,1,1,2,1,2,2,2,2,2,1,1,3,"Female",57,"High school          ",51,49,0,330,2
"4044",1994,3,3,2,2,1,2,1,1,1,1,2,4,2,1,3,"Female",38,"Less than high school",40,38,1,400,5
"4045",1994,2,3,3,3,1,1,1,1,1,1,1,4,1,4,4,"Female",47,"Less than high school",23,40,0,1000,6
"4046",1994,3,2,2,2,1,2,2,2,2,2,2,3,1,1,3,"Female",61,"Less than high school",23,38,1,1300,7
"4047",1994,3,3,3,3,2,2,2,2,2,2,2,1,1,1,3,"Female",49,"Less than high school",23,38,1,200,6
"4048",1994,2,3,3,3,1,2,1,2,2,2,2,4,2,8,3,"Female",48,"Less than high school",23,38,1,400,6
"4049",1994,3,8,2,2,1,1,1,1,1,1,1,4,4,4,2,"Male  ",50,"More than high school",66,57,1,750,6
"4050",1994,2,3,3,2,1,1,1,1,1,1,1,4,2,2,3,"Male  ",43,"More than high school",77,78,1,800,3
"4051",1994,3,2,2,2,1,2,1,2,1,2,2,1,1,1,2,"Female",74,"Less than high school",16,23,0,300,1
"4052",1994,3,3,2,2,1,2,1,2,1,2,2,4,1,1,3,"Male  ",54,"Less than high school",23,38,1,200,5
"4053",1994,3,3,3,3,1,2,1,2,1,2,2,4,2,1,4,"Male  ",77,"Less than high school",27,25,1,500,5
"4054",1994,2,3,3,2,1,2,1,2,1,1,1,4,1,4,4,"Female",30,"High school          ",NA,NA,1,1200,7
"4055",1994,2,8,2,2,2,2,2,2,2,2,2,4,2,2,2,"Female",58,"Less than high school",16,23,0,360,4
"4056",1994,3,2,2,2,2,2,2,2,2,2,2,1,1,1,3,"Female",33,"Less than high school",32,25,1,200,5
"4057",1994,2,2,3,1,1,2,2,2,1,1,2,4,2,2,3,"Female",58,"Less than high school",24,22,1,400,2
"4058",1994,3,2,2,1,1,1,1,1,1,1,1,4,3,1,4,"Male  ",59,"Less than high school",34,33,1,440,3
"4059",1994,1,3,3,3,8,2,1,2,1,2,2,4,1,1,1,"Female",50,"More than high school",69,60,1,800,3
"4060",1994,2,3,2,2,1,2,1,2,1,1,2,4,2,1,1,"Female",29,"Less than high school",45,40,1,400,4
"4061",1994,3,3,2,1,1,1,1,1,1,1,1,4,1,4,3,"Male  ",21,"High school          ",NA,NA,0,400,3
"4062",1994,3,2,1,2,1,1,1,1,1,1,1,4,3,1,2,"Male  ",46,"Less than high school",30,39,1,850,4
"4063",1994,2,3,3,3,8,2,1,2,1,2,2,3,1,8,2,"Female",20,"High school          ",NA,NA,0,200,1
"4064",1994,2,8,2,2,1,8,1,8,1,8,1,2,2,1,3,"Female",72,"Less than high school",23,38,0,170,2
"4065",1994,2,3,2,3,1,1,1,1,1,1,1,4,2,1,3,"Female",31,"High school          ",34,21,1,85,4
"4066",1994,3,3,3,2,1,1,1,1,1,2,2,4,1,1,2,"Male  ",51,"Less than high school",40,40,1,750,10
"4067",1994,3,3,2,1,1,2,1,2,2,2,2,1,1,1,4,"Female",62,"High school          ",27,20,0,250,2
"4068",1994,3,3,1,2,1,1,1,1,1,1,2,4,2,1,2,"Male  ",23,"Less than high school",32,29,0,900,4
"4069",1994,4,3,2,2,1,2,1,2,1,2,2,4,2,1,3,"Female",33,"More than high school",88,78,1,1000,3
"4070",1994,3,2,2,2,1,2,1,1,1,2,2,4,1,1,3,"Female",53,"More than high school",70,68,0,700,2
"4071",1994,2,2,2,3,1,8,1,2,1,8,1,3,1,1,3,"Male  ",24,"More than high school",NA,NA,0,100,1
"4072",1994,2,3,3,1,1,1,1,1,1,1,1,4,1,8,2,"Female",22,"More than high school",NA,NA,0,300,3
"4073",1994,2,3,3,2,1,1,1,1,1,1,2,4,2,3,3,"Male  ",43,"More than high school",71,51,1,1500,4
"4074",1994,2,1,2,1,1,1,1,1,1,1,1,2,1,2,2,"Female",39,"High school          ",53,34,1,1000,5
"4075",1994,2,2,2,1,2,2,1,2,1,1,2,4,1,1,2,"Male  ",56,"Less than high school",32,29,1,350,3
"4076",1994,3,2,2,2,1,2,1,1,1,2,2,1,1,2,2,"Male  ",61,"Less than high school",41,43,1,390,5
"4077",1994,1,3,2,2,1,1,1,1,1,2,1,4,1,2,1,"Female",19,"High school          ",NA,NA,0,800,4
"4078",1994,2,8,2,2,2,2,2,2,2,2,2,1,3,1,1,"Female",76,"High school          ",50,49,0,254,1
"4079",1994,3,8,3,2,1,8,1,8,1,8,1,2,1,1,2,"Female",81,"Less than high school",37,24,0,269,1
"4080",1994,2,3,3,3,2,2,8,2,8,2,2,3,1,8,3,"Female",26,"More than high school",38,50,1,600,3
"4081",1994,3,2,1,1,1,1,1,1,1,1,1,3,1,8,3,"Female",65,"Less than high school",36,38,1,280,2
"4082",1994,2,3,2,2,1,1,1,8,1,1,1,4,1,1,3,"Male  ",44,"High school          ",37,44,1,320,2
"4083",1994,2,3,3,2,1,1,1,1,1,1,1,4,4,1,2,"Male  ",57,"More than high school",60,63,0,NA,2
"4084",1994,1,3,3,2,1,1,1,1,1,1,1,4,2,1,3,"Female",56,"High school          ",43,32,1,600,5
"4085",1994,2,3,3,2,1,1,1,1,1,1,1,4,2,4,3,"Male  ",24,"High school          ",NA,NA,0,400,3
"4086",1994,2,2,8,2,1,2,1,2,1,2,2,4,1,1,2,"Male  ",54,"Less than high school",30,32,1,400,4
"4087",1994,1,3,3,3,1,8,1,1,1,8,1,3,1,1,2,"Female",33,"High school          ",51,49,1,380,4
"4088",1994,2,3,2,3,1,1,1,1,1,2,2,3,2,3,2,"Male  ",54,"More than high school",51,52,1,800,3
"4089",1994,2,3,8,3,1,1,1,1,1,1,1,4,2,3,2,"Male  ",36,"High school          ",50,40,1,700,4
"4090",1994,3,4,2,2,1,1,1,1,1,1,1,3,1,2,3,"Female",22,"High school          ",NA,NA,0,550,4
"4091",1994,2,3,2,2,1,2,1,2,1,2,2,4,1,2,2,"Female",29,"More than high school",88,78,0,2000,3
"4092",1994,3,3,4,4,1,8,1,1,1,2,2,3,4,4,2,"Female",35,"Less than high school",24,22,1,400,4
"4093",1994,3,2,2,2,1,2,1,1,1,1,2,4,1,8,3,"Female",62,"Less than high school",24,22,0,220,2
"4094",1994,3,2,1,1,1,1,1,1,1,1,1,4,1,1,2,"Female",47,"High school          ",30,37,1,900,3
"4095",1994,3,2,2,2,1,8,1,2,1,2,2,4,1,1,3,"Female",46,"High school          ",16,21,0,130,2
"4096",1994,2,3,2,2,1,2,1,2,8,2,2,4,1,8,2,"Female",27,"Less than high school",43,32,1,400,6
"4097",1994,2,3,3,2,8,2,8,8,1,8,8,1,1,1,4,"Female",44,"High school          ",53,34,0,510,2
"4098",1994,2,3,2,2,8,2,1,2,1,2,2,4,1,1,2,"Female",31,"Less than high school",25,17,1,330,6
"4099",1994,3,3,2,2,1,2,1,2,2,2,2,4,2,2,2,"Male  ",46,"Less than high school",32,29,1,410,3
"4100",1994,2,3,3,3,1,1,1,1,1,8,1,3,1,1,2,"Male  ",60,"Less than high school",52,38,0,280,1
"4101",1994,3,2,2,1,1,2,1,1,2,2,2,1,1,1,1,"Female",74,"Less than high school",23,38,0,200,2
"4102",1994,3,2,1,1,2,2,2,8,2,2,2,1,1,1,1,"Female",62,"Less than high school",16,21,1,400,2
"4103",1994,4,2,3,1,2,2,1,2,2,2,2,4,1,4,2,"Female",29,"Less than high school",32,25,1,200,3
"4104",1994,3,3,1,2,1,1,1,1,1,1,1,4,4,1,2,"Male  ",29,"Less than high school",40,40,1,500,4
"4105",1994,3,8,2,1,8,2,2,2,1,2,2,1,1,8,3,"Female",71,"Less than high school",23,38,0,250,2
"4106",1994,8,8,1,1,1,1,1,8,1,2,2,4,1,1,2,"Male  ",64,"Less than high school",53,46,1,300,3
"4107",1994,1,8,2,1,8,2,2,2,8,2,2,1,1,1,3,"Female",67,"Less than high school",23,38,1,300,6
"4108",1994,3,3,3,2,1,1,1,8,1,8,8,4,1,4,2,"Female",27,"Less than high school",43,32,1,400,4
"4109",1994,3,2,2,2,1,1,1,1,1,1,1,4,1,1,2,"Female",23,"Less than high school",45,40,1,300,5
"4110",1994,1,3,2,1,1,1,1,1,1,2,2,2,1,1,4,"Female",53,"Less than high school",23,38,1,250,2
"4111",1994,2,2,2,2,8,2,2,2,8,2,2,1,1,8,2,"Female",72,"Less than high school",23,38,1,320,3
"4112",1994,2,2,2,2,1,2,1,2,1,2,2,1,1,1,2,"Female",44,"Less than high school",23,38,1,250,7
"4113",1994,2,3,3,2,1,1,1,1,1,1,2,1,1,4,2,"Female",35,"Less than high school",23,38,1,100,5
"4114",1994,2,8,2,2,8,2,2,2,8,2,2,1,1,1,2,"Female",70,"Less than high school",23,38,0,150,1
"4115",1994,8,8,8,8,8,2,8,2,8,8,2,1,1,8,2,"Female",79,"Less than high school",23,38,0,NA,4
"4116",1994,8,8,2,2,1,1,1,1,1,8,8,2,1,1,2,"Female",65,"Less than high school",23,38,0,300,6
"4117",1994,3,2,8,2,1,8,8,8,8,2,8,8,8,8,2,"Female",58,"Less than high school",23,38,1,500,3
"4118",1994,2,2,2,2,2,1,1,1,1,2,2,3,1,1,3,"Female",33,"High school          ",53,46,1,410,5
"4119",1994,4,3,1,1,1,1,1,1,1,2,8,4,1,1,1,"Male  ",63,"Less than high school",45,37,1,390,2
"4120",1994,2,3,3,2,2,2,1,1,8,8,1,1,1,4,1,"Female",69,"Less than high school",23,38,0,150,1
"4121",1994,3,3,3,3,2,2,1,2,1,2,2,1,1,1,1,"Female",71,"More than high school",46,42,1,1000,4
"4122",1994,1,1,3,1,1,1,1,1,1,2,2,4,1,4,2,"Female",33,"Less than high school",24,22,1,990,9
"4123",1994,2,2,2,2,1,1,1,1,1,1,1,4,3,1,1,"Male  ",42,"Less than high school",23,38,1,100,2
"4124",1994,1,3,1,1,2,2,8,8,1,2,8,1,1,8,1,"Female",73,"Less than high school",23,38,0,40,1
"4125",1994,1,1,2,1,8,8,8,8,8,8,8,1,1,8,8,"Female",88,"Less than high school",23,38,0,200,1
"4126",1994,1,3,3,3,1,1,1,1,1,1,1,4,1,1,1,"Male  ",30,"Less than high school",30,31,0,400,4
"4127",1994,4,4,3,2,1,2,1,2,1,2,2,3,1,1,1,"Male  ",23,"Less than high school",NA,NA,0,235,6
"4128",1994,1,1,1,1,1,2,1,2,2,2,2,4,1,1,2,"Female",61,"Less than high school",40,38,1,480,2
"4129",1994,1,3,3,1,1,1,1,1,1,2,2,4,1,1,1,"Female",34,"High school          ",40,38,1,700,5
"4130",1994,1,1,3,1,1,2,1,2,1,2,2,4,1,1,1,"Male  ",56,"Less than high school",33,40,1,450,4
"4131",1994,4,4,1,1,1,2,1,2,1,2,2,4,1,4,1,"Male  ",61,"High school          ",40,38,1,460,2
"4132",1994,4,2,2,1,1,8,1,1,1,1,2,2,1,1,1,"Female",65,"Less than high school",23,38,1,300,2
"4133",1994,2,2,1,1,1,2,1,1,1,2,2,1,1,1,2,"Male  ",37,"Less than high school",23,38,1,800,7
"4134",1994,4,2,1,1,1,2,1,2,1,2,2,2,1,1,2,"Female",54,"Less than high school",23,38,0,350,3
"4135",1994,1,3,3,3,1,8,1,1,1,8,8,4,1,1,1,"Female",29,"Less than high school",43,32,1,600,5
"4136",1994,4,2,2,1,1,2,1,2,2,2,2,4,1,1,2,"Female",43,"Less than high school",23,38,1,550,8
"4137",1994,4,2,1,1,1,2,1,2,2,2,2,1,1,1,2,"Female",63,"Less than high school",40,38,1,430,2
"4138",1994,4,2,1,1,1,2,1,1,1,1,2,4,1,1,1,"Male  ",56,"Less than high school",24,27,1,300,2
"4139",1994,2,3,2,3,1,1,1,1,1,2,2,3,1,1,3,"Female",68,"Less than high school",23,38,0,70,1
"4140",1994,3,3,2,2,2,2,2,2,2,2,2,1,1,1,2,"Female",74,"Less than high school",23,38,0,160,1
"4141",1994,3,2,1,1,1,1,1,1,2,2,2,4,3,1,3,"Male  ",50,"Less than high school",29,38,0,240,1
"4142",1994,3,3,2,3,1,1,1,1,1,1,1,3,2,3,3,"Female",36,"More than high school",69,60,1,740,4
"4143",1994,2,2,1,1,1,2,1,1,1,2,8,1,1,1,2,"Female",41,"High school          ",53,34,1,280,4
"4144",1994,1,3,3,2,1,1,1,1,1,1,1,4,4,1,1,"Male  ",42,"High school          ",50,40,1,380,4
"4145",1994,3,3,2,1,1,2,1,1,1,1,2,2,1,1,2,"Female",18,"Less than high school",NA,NA,0,290,4
"4146",1994,3,3,2,2,1,2,1,1,1,2,2,1,1,1,3,"Male  ",35,"Less than high school",23,38,1,300,3
"4147",1994,2,3,2,2,1,1,1,1,1,2,2,4,3,8,3,"Male  ",44,"Less than high school",23,38,1,50,5
